doi,title
10.1016/j.cja.2022.10.012,Compressor geometric uncertainty quantification under conditions from near choke to near stall
10.1145/3558393,Efficient Test Chip Design via Smart Computation
10.1016/j.commatsci.2023.112089,Exploring the relationship between lattice distortion and phase stability in a multi-principal element alloy system based on machine learning method
10.1115/1.4064106,Data-Efficient Surrogate Model for Rapid Prediction of Temperature Evolution in a Microscale Selective Laser Sintering System
10.1016/j.ijsolstr.2023.112126,FDM manufactured auxetic structures: An investigation of mechanical properties using machine learning techniques
10.1016/j.scriptamat.2022.115238,Can unsupervised machine learning boost the on-site analysis of in situ synchrotron diffraction data?
10.4271/2023-01-1000,Machine Learning Methods to Improve the Accuracy of Industrial Robots
10.1016/j.engappai.2023.105908,A physics-informed neural network framework to predict 3D temperature field without labeled data in process of laser metal deposition
10.1016/j.jmsy.2023.01.010,Predicting future production system bottlenecks with a graph neural network approach
10.1016/j.jmsy.2023.01.006,Automated manufacturability analysis and machining process selection using deep generative model and Siamese neural networks
10.1007/s10845-021-01879-9,An LSTM-autoencoder based online side channel monitoring approach for cyber-physical attack detection in additive manufacturing
10.1007/s11694-022-01759-7,Non-targeting metabolite profiling and chemometric approaches for the discrimination and authentication analyses of whole-wheat flours from Tunisian durum wheat landraces (Triticum turgidum ssp. durum)
10.1016/j.optlastec.2022.108964,Prediction of melt pool shape in additive manufacturing based on machine learning methods
10.1109/JSEN.2023.3249668,Identification of Unknown Nanofabrication Chemicals Using Raman Spectroscopy and Deep Learning
10.3788/AOS222192,Advances in Measurement and Error Evaluation Technique of Optical Freeform Surfaces
10.3390/su15086393,Machine Learning-Based Tap Temperature Prediction and Control for Optimized Power Consumption in Stainless Electric Arc Furnaces (EAF) of Steel Plants
10.3390/gels9040327,Application of Unsupervised Learning for the Evaluation of Aerogels’ Efficiency towards Dye Removal—A Principal Component Analysis (PCA) Approach
10.1002/amp2.10148,"Classification of cardiac differentiation outcome, percentage of cardiomyocytes on day 10 of differentiation, for hydrogel-encapsulated hiPSCs"
10.30919/es8d855,"Machine-learning-based, Online Estimation of Ceramic’s Microstructure Upon the Laser Spot Brightness During Laser Sintering"
10.1007/s00170-023-11147-0,Resolving measurement ambiguity in diffractive image microscopy for 6DOF surface measurement using designed aberration and multiple-layer perceptron
10.1007/9783031287114,Cloud-IoT technologies in society 5.0
10.1016/j.isci.2023.106438,Unlocking pseudocapacitors prolonged electrode fabrication via ultra-short laser pulses and machine learning
10.1016/j.ijfatigue.2023.107500,Data driven method for predicting the effect of process parameters on the fatigue response of additive manufactured AlSi10Mg parts
10.1016/j.ipm.2023.103267,A qualitatively analyzable two-stage ensemble model based on machine learning for credit risk early warning: Evidence from Chinese manufacturing companies
10.1051/e3sconf/202338705008,A Survey on Different Algorithms Used in Deep Learning Process
10.3390/machines11050547,Artificial Neural Network-Based Predictive Model for Finite Element Analysis of Additive-Manufactured Components
10.14313/jamris-2-2022-17,Machine Learning and Artificial Intelligence Techniques for Detecting Driver Drowsiness
10.1016/j.jmrt.2023.03.193,"Correlation of residual stress, hardness and surface roughness with crack initiation and fatigue strength of surface treated additive manufactured AlSi10Mg: Experimental and machine learning approaches"
10.3390/cells12101384,PPSW–SHAP: Towards Interpretable Cell Classification Using Tree-Based SHAP Image Decomposition and Restoration for High-Throughput Bright-Field Imaging
10.1177/00219983231164221,Efficient strategies for reliability analysis and uncertainty quantification for filament-wound cylinders under internal pressure
10.1089/3dp.2021.0231,Anomaly Detection in Fused Filament Fabrication Using Machine Learning
10.18311/jmmf/2023/34490,Study on Process Parameters of Centrifugal Cast All 7 wt% Si and Predicting the Mechanical and Tribological Properties using Machine Learning Algorithms
10.1002/9781119836780.ch9,Implementation of FEM and machine learning algorithms in the design and manufacturing of laminated composite plate
10.1109/TCAD.2022.3213762,A Best Balance Ratio Ordered Feature Selection Methodology for Robust and Fast Statistical Analysis of Memory Designs
10.1002/9781119836780.ch7,Intelligent machine learning and deep learning techniques for bearings fault detection and decision-making strategies
10.1145/3605423.3605449,Development of an ML model for the classification of surface quality in a milling process
10.1016/j.jmapro.2023.03.016,Surface morphology inspection for directed energy deposition using small dataset with transfer learning
10.1016/j.matdes.2023.111969,Machine learning surrogate modeling toward the design of lattice-structured heat sinks fabricated by additive manufacturing
10.3390/ma16114149,Machine Learning-Based Predictive Model for Tensile and Flexural Strength of 3D-Printed Concrete
10.3390/s23115010,Data Science Methods and Tools for Industry 4.0: A Systematic Literature Review and Taxonomy
10.1016/j.mtcomm.2023.106147,Machine learning model for predicting the hardness of additively manufactured acrylonitrile butadiene styrene
10.1007/s00170-023-11281-9,Machine learning augmented X-ray computed tomography features for volumetric defect classification in laser beam powder bed fusion
10.1007/s00170-023-11173-y,Random forests based classification of tool wear using vibration signals and wear area estimation from tool image data
10.1016/j.resenv.2022.100103,Utilizing machine learning models to estimate energy savings from an industrial energy system
10.1016/j.istruc.2023.03.085,Application of Machine Learning to predict the mechanical properties of high strength steel at elevated temperatures based on the chemical composition
10.11858/gywlxb.20230601,Research on Dynamic Mechanical Properties of Two-Phase Composites Based on Convolutional Neural Network
10.3390/su15129259,Apricot Stone Classification Using Image Analysis and Machine Learning
10.1016/j.addma.2023.103585,Machine learning-based identification of interpretable process-structure linkages in metal additive manufacturing
10.1109/MRA.2023.3269404,"Automatic Gripper-Finger Design, Production, and Application: Toward Fast and Cost-Effective Small-Batch Production"
10.3390/s23125502,ECG-Based Stress Detection and Productivity Factors Monitoring: The Real-Time Production Factory System
10.3390/pr11061813,Developing a Hybrid Algorithm Based on an Equilibrium Optimizer and an Improved Backpropagation Neural Network for Fault Warning
10.1088/2632-2153/acccd5,Probe microscopy is all you need
10.1016/j.iot.2023.100699,A deep learning approach for intrusion detection in Internet of Things using focal loss function
10.1016/j.cirpj.2023.03.002,Microhardness and wear resistance in materials manufactured by laser powder bed fusion: Machine learning approach for property prediction
10.1039/D2DD00106C,Machine learning approaches to the prediction of powder flow behaviour of pharmaceutical materials from physical properties
10.1016/j.solener.2023.04.053,Integrated solar PV and piezoelectric based torched fly ash tiles for smart building applications with machine learning forecasting
10.1016/j.jwpe.2023.103889,Application of Bi-LSTM method for groundwater quality assessment through water quality indices
10.3390/su151310480,Distributed Dynamic Pricing Strategy Based on Deep Reinforcement Learning Approach in a Presale Mechanism
10.1109/TETC.2023.3261748,DT2CAM: A Decision Tree to Content Addressable Memory Framework
10.1016/j.ifacol.2023.10.1542,Identifying Novel Defects during AI-driven Visual Quality Inspection
10.1016/j.ifacol.2023.10.1414,Machine Learning Based Fault Anticipation for 3D Printing
10.1016/j.ifacol.2023.10.1235,Evaluation of Key Spatiotemporal Learners for Print Track Anomaly Classification Using Melt Pool Image Streams
10.1016/j.ifacol.2023.10.1420,Machine Learning Agents Augmented by Digital Twinning for Smart Production Scheduling
10.1117/1.JMM.22.3.031207,Flash memory hole etch profile monitoring using x-ray and optical scatterometry
10.1016/j.addma.2023.103693,Waiting time prediction for bottom-up vat photopolymerization
10.1021/acsbiomaterials.0c01761,Monitoring Anomalies in 3D Bioprinting with Deep Neural Networks
10.1016/j.matdes.2023.112126,"Prediction of tensile performance for 3D printed photopolymer gyroid lattices using structural porosity, base material properties, and machine learning"
10.26599/TST.2022.9010026,Three Dimensional Metal-Surface Processing Parameter Generation Through Machine Learning-Based Nonlinear Mapping
10.1007/s00170-023-11582-z,A hybrid machine learning model for in-process estimation of printing distance in laser Directed Energy Deposition
10.1007/s00542-023-05449-2,Design and implementation of machine learning models to classify and mitigate muras of a micro-LED display
10.1016/j.isci.2023.107069,RespectM revealed metabolic heterogeneity powers deep learning for reshaping the DBTL cycle
10.1107/S1600576723005198,"Combining synchrotron X-ray diffraction, mechanistic modeling and machine learning for in situ subsurface temperature quantification during laser melting"
10.1007/s10443-022-10061-0,Prediction of Equivalent Elastic Modulus for Metal-Coated Lattice Based on Machine Learning
10.1007/s10845-022-01956-7,Part family formation method for delayed reconfigurable manufacturing system based on machine learning
10.3390/technologies11040107,Deep Learning Techniques for Web-Based Attack Detection in Industry 5.0: A Novel Approach
10.3390/s23156935,Performance Analysis of Embedded Multilayer Perceptron Artificial Neural Networks on Smart Cyber-Physical Systems for IoT Environments
10.3390/electronics12153261,Leakage Fault Diagnosis of Two Parallel Cylinders in Pneumatic System with a Minimal Number of Sensors
10.3390/s23167087,Exploring Digital Twin-Based Fault Monitoring: Challenges and Opportunities
10.1109/JSEN.2023.3285106,A Novel Soft Sensor Approach of Polymer Process for Resin Monitoring Based on Melt Pressure Spectrum
10.1115/1.4062237,Architecture-Driven Physics-Informed Deep Learning for Temperature Prediction in Laser Powder Bed Fusion Additive Manufacturing With Limited Data
10.1016/j.jmapro.2023.05.043,Predicting crystallinity of polyamide 12 in multi jet fusion process
10.1016/j.mfglet.2023.08.056,Grid search hyperparameter tuning in additive manufacturing processes
10.3390/app13169362,"Interactions of Oleanolic Acid, Apigenin, Rutin, Resveratrol and Ferulic Acid with Phosphatidylcholine Lipid Membranes—A Spectroscopic and Machine Learning Study"
10.3390/systems11080392,The Evaluation Prediction System for Urban Advanced Manufacturing Development
10.1016/j.mfglet.2023.08.051,Systems and methods for authenticating manufacturing Machines through an unobservable fingerprinting system
